state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_VT,enrollmetric,pp_stloc_raw_VT,pp_fed_raw_VT,pp_total_raw_VT,schoolstloc_raw_VT,schoolfed_raw_VT,schooltot_raw_VT,pp_total_norm_NERDS,su_id_raw_VT,su_name_raw_VT,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
VT,2018-2019,U070,PS233,Quarry Valley Unified Union School District #70,PROCTOR JR/SR HIGH SCHOOL,5000411.0,5000411,,500041100248,111.0,07-12,4.0,111,October Count Day,14437,200,14637,1602507,22200,1624707,14961.15014,SU066,GREATER RUTLAND COUNTY SU,1,0,1,0,0,0,0
VT,2018-2019,U070,PS331,Quarry Valley Unified Union School District #70,WEST RUTLAND SCHOOL,5000411.0,5000411,,500041100370,345.0,PK-12,4.0,312,October Count Day,12622,175,12797,3938064,54600,3992664,13121.15014,SU066,GREATER RUTLAND COUNTY SU,1,0,1,0,0,0,0
VT,2018-2019,U146,PI004,Rivendell Interstate School District,RIVENDELL ACADEMY,5000024.0,5000024,46500930000000.0,500002400180,201.0,07-12,4.0,201,October Count Day,13288,174,13462,2670888,34974,2705862,,SU064,RIVENDELL INTERSTATE SD,1,0,1,0,0,0,1
VT,2018-2019,U146,PS106,Rivendell Interstate School District,SAMUEL MOREY ELEMENTARY SCHOOL,5000024.0,5000024,46500930000000.0,500002400131,168.0,PK-06,2.0,150,October Count Day,12420,162,12582,1863000,24300,1887300,,SU064,RIVENDELL INTERSTATE SD,1,0,1,0,0,0,1
VT,2018-2019,U146,PS399,Rivendell Interstate School District,WESTSHIRE SCHOOL,5000024.0,5000024,46500930000000.0,500002400250,105.0,PK-04,2.0,84,October Count Day,19102,250,19352,1604568,21000,1625568,,SU064,RIVENDELL INTERSTATE SD,1,0,1,0,0,0,1
VT,2018-2019,TE003,VC016,River Valley Technical Center,River Valley Technical Center,5000371.0,5000371,46501410500000.0,500037100097,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,1,0,1,0,0,1,1
VT,2018-2019,U073,PS086,River Valleys Unified School District #73,DOVER ELEMENTARY SCHOOL,5003540.0,5000447,46501300400000.0,500044700105,,PK-06,2.0,85,October Count Day,16410,302,16712,1394850,25670,1420520,21478.77966,SU046,WINDHAM CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U073,PS319,River Valleys Unified School District #73,WARDSBORO CENTRAL SCHOOL,5008520.0,5000447,46501301800000.0,500044700359,,PK-06,2.0,42,October Count Day,13647,859,14506,573174,36078,609252,16353.94595,SU046,WINDHAM CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U081,PS247,Rochester Stockbridge Unified School District,ROCHESTER SCHOOL,5000423.0,5000423,46501490500000.0,500042300549,93.0,PK-06,2.0,78,October Count Day,14493,0,14493,1130454,0,1130454,18041.26582,SU030,WHITE RIVER VALLEY SU,1,0,1,0,0,0,0
VT,2018-2019,U081,PS285,Rochester Stockbridge Unified School District,STOCKBRIDGE CENTRAL SCHOOL,5000423.0,5000423,46501490500000.0,500042300408,50.0,PK-06,2.0,40,October Count Day,21848,0,21848,873920,0,873920,25396.26582,SU030,WHITE RIVER VALLEY SU,1,0,1,0,0,0,0
VT,2018-2019,T169,PS024,Rockingham School District,BELLOWS FALLS MIDDLE SCHOOL,5006930.0,5006930,46501301400000.0,500693000262,243.0,05-08,3.0,243,October Count Day,0,0,0,0,0,0,,SU047,WINDHAM NORTHEAST SU,1,0,1,0,0,1,1
VT,2018-2019,T169,PS249,Rockingham School District,CENTRAL ELEMENTARY SCHOOL,5006930.0,5006930,46501301400000.0,500693000263,231.0,PK-04,2.0,148,October Count Day,0,0,0,0,0,0,,SU047,WINDHAM NORTHEAST SU,1,0,1,0,0,1,1
VT,2018-2019,T169,PS260,Rockingham School District,SAXTONS RIVER ELEM SCHOOL,5006930.0,5006930,46501301400000.0,500693000264,91.0,PK-04,2.0,91,October Count Day,0,0,0,0,0,0,,SU047,WINDHAM NORTHEAST SU,1,0,1,0,0,1,1
VT,2018-2019,T173,PS255,Rutland City School District,NORTHEAST PRIMARY SCHOOL,5007050.0,5007050,46501101900000.0,500705000274,271.0,PK-02,2.0,199,October Count Day,14450,1240,15690,2875550,246760,3122310,,SU040,RUTLAND CITY SU,1,0,1,0,0,0,1
VT,2018-2019,T173,PS256,Rutland City School District,NORTHWEST PRIMARY SCHOOL,5007050.0,5007050,46501101900000.0,500705000275,264.0,PK-02,2.0,180,October Count Day,16385,1406,17791,2949300,253080,3202380,,SU040,RUTLAND CITY SU,1,0,1,0,0,0,1
VT,2018-2019,T173,PS253,Rutland City School District,RUTLAND HIGH SCHOOL,5007050.0,5007050,46501101900000.0,500705000271,814.0,09-12,4.0,814,October Count Day,10865,933,11798,8844110,759462,9603572,,SU040,RUTLAND CITY SU,1,0,1,0,0,0,1
VT,2018-2019,T173,PS382,Rutland City School District,RUTLAND INTERMEDIATE SCHOOL,5007050.0,5007050,46501101900000.0,500705000075,508.0,03-06,2.0,508,October Count Day,13182,1131,14313,6696456,574548,7271004,,SU040,RUTLAND CITY SU,1,0,1,0,0,0,1
VT,2018-2019,T173,PS365,Rutland City School District,RUTLAND MIDDLE SCHOOL,5007050.0,5007050,46501101900000.0,500705000468,273.0,07-08,3.0,273,October Count Day,11760,1009,12769,3210480,275457,3485937,,SU040,RUTLAND CITY SU,1,0,1,0,0,0,1
VT,2018-2019,T173,VC013,Rutland City School District,Stafford Technical Center,5007050.0,5007050,46501101900000.0,500705000094,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,1,0,1,0,0,1,1
VT,2018-2019,T174,PS258,Rutland Town School District,RUTLAND TOWN ELEM SCHOOL,5007080.0,5007080,46501102000000.0,500708000279,355.0,PK-08,3.0,321,October Count Day,11948,0,11948,3835308,0,3835308,13176.8973,SU066,GREATER RUTLAND COUNTY SU,1,0,1,0,0,0,0
VT,2018-2019,T179,PS400,Saint Johnsbury School District,ST JOHNSBURY SCHOOLS,5007650.0,5007650,46500301100000.0,500765000181,675.0,PK-08,3.0,581,October Count Day,12043,0,12043,6996983,0,6996983,18690.67944,SU011,ST JOHNSBURY SD,1,0,1,0,0,0,0
VT,2018-2019,T184,PS263,Sharon School District,SHARON ELEMENTARY SCHOOL,5007260.0,5007260,46501401900000.0,500726000283,162.0,PK-06,2.0,130,October Count Day,12229,0,12229,1589770,0,1589770,16423.20792,SU030,WHITE RIVER VALLEY SU,1,0,1,0,0,0,0
VT,2018-2019,U062,PS031,Slate Valley Unified Union School District #62,BENSON VILLAGE SCHOOL,5002160.0,5000440,,500044000033,,PK-08,3.0,55,October Count Day,16910,0,16910,930050,0,930050,,SU004,SLATE VALLEY UNIFIED UNION SCHOOL DISTRICT,1,0,1,0,0,0,0
VT,2018-2019,U062,PS413,Slate Valley Unified Union School District #62,CASTLETON ELEMENTARY SCHOOL,,5000440,,500044000542,,PK-05,2.0,214,October Count Day,11277,0,11277,2413278,0,2413278,,SU004,SLATE VALLEY UNIFIED UNION SCHOOL DISTRICT,1,0,1,0,0,0,0
VT,2018-2019,U062,PS414,Slate Valley Unified Union School District #62,CASTLETON VILLAGE SCHOOL,,5000440,,500044000546,,06-08,3.0,101,October Count Day,15296,0,15296,1544896,0,1544896,,SU004,SLATE VALLEY UNIFIED UNION SCHOOL DISTRICT,1,0,1,0,0,0,0
VT,2018-2019,U062,PS103,Slate Valley Unified Union School District #62,FAIR HAVEN GRADE SCHOOL,5003870.0,5000440,,500044000126,,PK-08,3.0,311,October Count Day,11112,0,11112,3455832,0,3455832,,SU004,SLATE VALLEY UNIFIED UNION SCHOOL DISTRICT,1,0,1,0,0,0,0
VT,2018-2019,U062,PS104,Slate Valley Unified Union School District #62,FAIR HAVEN UHS #16,5003900.0,5000440,,500044000127,,09-12,4.0,362,October Count Day,11990,0,11990,4340380,0,4340380,,SU004,SLATE VALLEY UNIFIED UNION SCHOOL DISTRICT,1,0,1,0,0,0,0
VT,2018-2019,U062,PS218,Slate Valley Unified Union School District #62,ORWELL VILLAGE SCHOOL,5006270.0,5000440,46500101400000.0,500044000233,,PK-08,3.0,134,October Count Day,10582,0,10582,1417988,0,1417988,13006.91503,SU004,SLATE VALLEY UNIFIED UNION SCHOOL DISTRICT,1,0,1,0,0,0,0
VT,2018-2019,T191,PS064,South Burlington School District,CHAMBERLIN SCHOOL,5007470.0,5007470,46500401500000.0,500747000291,329.0,PK-05,2.0,247,October Count Day,15542,287,15829,3838874,70889,3909763,,SU016,SOUTH BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T191,PS273,South Burlington School District,FREDERICK H TUTTLE MIDDLE SCHOOL,5007470.0,5007470,46500401500000.0,500747000295,569.0,06-08,3.0,569,October Count Day,12067,223,12290,6866123,126887,6993010,,SU016,SOUTH BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T191,PS216,South Burlington School District,ORCHARD SCHOOL,5007470.0,5007470,46500401500000.0,500747000292,483.0,PK-05,2.0,370,October Count Day,13370,247,13617,4946900,91390,5038290,,SU016,SOUTH BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T191,PS271,South Burlington School District,RICK MARCOTTE CENTRAL SCHOOL,5007470.0,5007470,46500401500000.0,500747000293,428.0,PK-05,2.0,336,October Count Day,14004,259,14263,4705344,87024,4792368,,SU016,SOUTH BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T191,PS272,South Burlington School District,SO BURLINGTON HIGH SCHOOL,5007470.0,5007470,46500401500000.0,500747000294,913.0,09-12,4.0,913,October Count Day,12231,226,12457,11166903,206338,11373241,,SU016,SOUTH BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T192,PS112,South Hero School District,FOLSOM ED AND COMMUNITY CTR,5007500.0,5007500,46500700500000.0,500750000296,129.0,PK-08,3.0,129,October Count Day,12350,0,12350,1593150,0,1593150,,SU024,GRAND ISLE SU,1,0,1,0,0,1,1
VT,2018-2019,U074,PS129,Southern Valley Unified School District,HALIFAX SCHOOL,5000420.0,5000420,46501390500000.0,500042000145,68.0,PK-08,3.0,66,October Count Day,9123,38,9161,602118,2508,604626,,SU049,WINDHAM SOUTHWEST SU,1,0,1,0,0,0,1
VT,2018-2019,U074,PS240,Southern Valley Unified School District,READSBORO ELEMENTARY SCHOOL,5000420.0,5000420,46501390500000.0,500042000254,45.0,PK-08,3.0,38,October Count Day,18907,79,18986,718466,3002,721468,,SU049,WINDHAM SOUTHWEST SU,1,0,1,0,0,0,1
VT,2018-2019,TE002,VC009,Southwest Vermont Career Development Center,Southwest Vermont Career Development Center,5000022.0,5000022,46500210200000.0,500002200103,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,1,0,1,0,0,1,1
VT,2018-2019,U087,PS029,Southwest Vermont Union Elementary School District #87,BENNINGTON ELEMENTARY SCHOOL,5002130.0,5000434,46500200100000.0,500043400028,,PK-05,2.0,256,October Count Day,9950,23,9973,2547200,5888,2553088,10680.81013,SU005,SOUTHWEST VERMONT SU,1,0,1,0,0,0,0
VT,2018-2019,U087,PS188,Southwest Vermont Union Elementary School District #87,MOLLY STARK SCHOOL,5002130.0,5000434,46500200100000.0,500043400031,,PK-05,2.0,376,October Count Day,8211,19,8230,3087336,7144,3094480,8937.810127,SU005,SOUTHWEST VERMONT SU,1,0,1,0,0,0,0
VT,2018-2019,U087,PS192,Southwest Vermont Union Elementary School District #87,MONUMENT ELEMENTARY SCHOOL,5002130.0,5000434,46500200100000.0,500043400032,,PK-05,2.0,139,October Count Day,11323,26,11349,1573897,3614,1577511,12056.81013,SU005,SOUTHWEST VERMONT SU,1,0,1,0,0,0,0
VT,2018-2019,U087,PS231,Southwest Vermont Union Elementary School District #87,POWNAL ELEMENTARY SCHOOL,5006630.0,5000434,46500200900000.0,500043400246,,PK-06,2.0,216,October Count Day,10875,11,10886,2349000,2376,2351376,11861.57088,SU005,SOUTHWEST VERMONT SU,1,0,1,0,0,0,0
VT,2018-2019,U087,PS262,Southwest Vermont Union Elementary School District #87,SHAFTSBURY ELEM SCHOOL,5007230.0,5000434,46500201400000.0,500043400282,,PK-06,2.0,219,October Count Day,9912,3,9915,2170728,657,2171385,10776.23529,SU005,SOUTHWEST VERMONT SU,1,0,1,0,0,0,0
VT,2018-2019,U087,PS354,Southwest Vermont Union Elementary School District #87,WOODFORD HOLLOW SCHOOL,5009450.0,5000434,46500201800000.0,500043400393,,PK-06,2.0,20,October Count Day,11629,6876,18505,232580,137520,370100,20761.52174,SU005,SOUTHWEST VERMONT SU,1,0,1,0,0,1,0
VT,2018-2019,T193,PS277,Springfield School District,ELM HILL SCHOOL,5007530.0,5007530,46501402000000.0,500753000299,360.0,PK-02,2.0,243,October Count Day,14968,1612,16580,3637224,391716,4028940,,SU056,SPRINGFIELD SD,1,0,1,0,0,0,1
VT,2018-2019,T193,PS245,Springfield School District,RIVERSIDE MIDDLE SCHOOL,5007530.0,5007530,46501402000000.0,500753000298,257.0,06-08,3.0,257,October Count Day,15026,1618,16644,3861682,415826,4277508,,SU056,SPRINGFIELD SD,1,0,1,0,0,0,1
VT,2018-2019,T193,PS278,Springfield School District,SPRINGFIELD HIGH SCHOOL,5007530.0,5007530,46501402000000.0,500753000300,362.0,09-12,4.0,362,October Count Day,14425,1554,15979,5221850,562548,5784398,,SU056,SPRINGFIELD SD,1,0,1,0,0,0,1
VT,2018-2019,T193,PS280,Springfield School District,UNION STREET SCHOOL,5007530.0,5007530,46501402000000.0,500753000303,234.0,03-05,2.0,234,October Count Day,13672,1472,15144,3199248,344448,3543696,,SU056,SPRINGFIELD SD,1,0,1,0,0,0,1
VT,2018-2019,T194,PS284,Stamford School District,STAMFORD ELEMENTARY SCHOOL,5007680.0,5007680,46500201500000.0,500768000316,96.0,PK-08,3.0,78,October Count Day,9728,0,9728,758784,0,758784,,SU049,WINDHAM SOUTHWEST SU,1,0,1,0,0,1,1
VT,2018-2019,T199,PS206,Strafford School District,NEWTON SCHOOL,5007830.0,5007830,46500901000000.0,500783000320,105.0,PK-08,3.0,93,October Count Day,15823,0,15823,1471539,0,1471539,20101.32824,SU030,WHITE RIVER VALLEY SU,1,0,1,0,0,0,0
VT,2018-2019,U063,PS079,Taconic and Green Regional School District,CURRIER MEMORIAL US #23,5000417.0,5000417,46500280200000.0,500041700341,90.0,PK-05,2.0,73,October Count Day,17718,560,18278,1293414,40880,1334294,,SU006,BENNINGTON RUTLAND SU,1,0,1,0,0,0,1
VT,2018-2019,U063,PS085,Taconic and Green Regional School District,DORSET SCHOOL,5000417.0,5000417,46500280200000.0,500041700104,175.0,PK-08,3.0,151,October Count Day,12768,404,13172,1927968,61004,1988972,,SU006,BENNINGTON RUTLAND SU,1,0,1,0,0,0,1
VT,2018-2019,U063,PS111,Taconic and Green Regional School District,FLOOD BROOK US #20,5000417.0,5000417,46500280200000.0,500041700337,325.0,PK-08,3.0,274,October Count Day,11499,364,11863,3150726,99736,3250462,,SU006,BENNINGTON RUTLAND SU,1,0,1,0,0,0,1
VT,2018-2019,U063,PS175,Taconic and Green Regional School District,MANCHESTER ELEM/MIDDLE SCHOOL,5000417.0,5000417,46500280200000.0,500041700185,420.0,PK-08,3.0,357,October Count Day,11754,372,12126,4196178,132804,4328982,,SU006,BENNINGTON RUTLAND SU,1,0,1,0,0,0,1
VT,2018-2019,U063,PS293,Taconic and Green Regional School District,SUNDERLAND ELEM SCHOOL,5000417.0,5000417,46500280200000.0,500041700321,94.0,PK-06,2.0,81,October Count Day,12550,397,12947,1016550,32157,1048707,,SU006,BENNINGTON RUTLAND SU,1,0,1,0,0,0,1
VT,2018-2019,T205,PS298,Thetford School District,THETFORD ELEMENTARY SCHOOL,5008010.0,5008010,46500901100000.0,500801000325,249.0,PK-06,2.0,209,October Count Day,11971,283,12254,2501939,59147,2561086,,SU027,ORANGE EAST SU,1,0,1,0,0,1,1
VT,2018-2019,T209,PS302,Troy School District,TROY ELEMENTARY SCHOOL,5008130.0,5008130,46501001800000.0,500813000328,177.0,PK-08,3.0,158,October Count Day,10092,1209,11301,1594536,191022,1785558,,SU031,NORTH COUNTRY SU,1,0,1,0,0,1,1
VT,2018-2019,U075,PS083,Twin Valley Unified School District,TWIN VALLEY ELEM SCHOOL,5000418.0,5000418,46501310200000.0,500041800382,222.0,PK-05,2.0,176,October Count Day,13990,2,13992,2462240,352,2462592,16806.76636,SU049,WINDHAM SOUTHWEST SU,1,0,1,0,0,0,0
VT,2018-2019,U075,PS411,Twin Valley Unified School District,TWIN VALLEY MIDDLE HIGH SCHOOL,5000418.0,5000418,46501310200000.0,500041800540,204.0,06-12,4.0,204,October Count Day,16069,3,16072,3278076,612,3278688,18886.76636,SU049,WINDHAM SOUTHWEST SU,1,0,1,0,0,0,0
VT,2018-2019,U033,PS304,Twinfield USD #33,TWINFIELD US #33,5008225.0,5008225,46501280100000.0,500822500335,340.0,PK-12,4.0,301,October Count Day,15377,0,15377,4628477,0,4628477,17136.54227,SU009,CALEDONIA CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,T214,PS313,Vernon School District,VERNON ELEMENTARY SCHOOL,5008310.0,5008310,46501301700000.0,500831000351,194.0,PK-06,2.0,159,October Count Day,14680,110,14790,2334120,17490,2351610,16934.77833,SU048,WINDHAM SOUTHEAST SU,1,0,1,0,0,0,0
VT,2018-2019,U036,PS310,Waits River Valley USD #36,WAITS RIVER VALLEY US #36,5008242.0,5008242,46500960100000.0,500824200340,246.0,PK-08,3.0,217,October Count Day,10316,728,11044,2238572,157976,2396548,,SU027,ORANGE EAST SU,1,0,1,0,0,1,1
VT,2018-2019,U092,PS033,Washington Central Unified Union School District #92,BERLIN ELEMENTARY SCHOOL,5002220.0,5000439,46501200300000.0,500043900035,,PK-06,2.0,183,October Count Day,12013,0,12013,2198379,0,2198379,15474.20833,SU032,WASHINGTON CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U092,PS056,Washington Central Unified Union School District #92,CALAIS ELEMENTARY SCHOOL,5002880.0,5000439,46501200500000.0,500043900076,,PK-06,2.0,98,October Count Day,13556,0,13556,1328488,0,1328488,17256.096,SU032,WASHINGTON CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U092,PS357,Washington Central Unified Union School District #92,DOTY MEMORIAL SCHOOL,5009540.0,5000439,46501202000000.0,500043900396,,PK-06,2.0,69,October Count Day,14342,0,14342,989598,0,989598,17394.40476,SU032,WASHINGTON CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U092,PS091,Washington Central Unified Union School District #92,EAST MONTPELIER ELEM SCHOOL,5003690.0,5000439,46501200700000.0,500043900110,,PK-06,2.0,184,October Count Day,12628,0,12628,2323552,0,2323552,15553.77578,SU032,WASHINGTON CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U092,PS181,Washington Central Unified Union School District #92,RUMNEY MEMORIAL SCHOOL (MIDDLESEX),5005550.0,5000439,46501201000000.0,500043900190,,PK-06,2.0,149,October Count Day,12087,0,12087,1800963,0,1800963,15974.21469,SU032,WASHINGTON CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U092,PS305,Washington Central Unified Union School District #92,U32 UHS #32,5008237.0,5000439,46501280200000.0,500043900339,,07-12,4.0,726,October Count Day,13765,0,13765,9993390,0,9993390,16763.10368,SU032,WASHINGTON CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,T227,PS407,Weathersfield School District,WEATHERSFIELD SCHOOL,5008700.0,5008700,46501402200000.0,500870000536,226.0,PK-08,3.0,226,October Count Day,10023,0,10023,2265198,0,2265198,,SU052,WINDSOR SOUTHEAST SU,1,0,1,0,0,1,1
VT,2018-2019,U069,PS182,Wells Spring Unified Union School District,MIDDLETOWN SPRINGS ELEM SCHOOL,5000409.0,5000409,46501190800000.0,500040900191,66.0,PK-06,2.0,52,October Count Day,16217,429,16646,843284,22308,865592,21376.68852,SU066,GREATER RUTLAND COUNTY SU,1,0,1,0,0,0,0
VT,2018-2019,U069,PS328,Wells Spring Unified Union School District,WELLS VILLAGE SCHOOL,5000409.0,5000409,46501190800000.0,500040900367,90.0,PK-06,2.0,76,October Count Day,12584,333,12917,956384,25308,981692,17647.68852,SU066,GREATER RUTLAND COUNTY SU,1,0,1,0,0,0,0
VT,2018-2019,U072A,PS149,West River Valley Modified Union Education District #72A,JAMAICA VILLAGE SCHOOL,5004920.0,5000449,46501300900000.0,500044900165,,PK-05,2.0,55,October Count Day,12572,559,13131,691460,30745,722205,15857.90476,SU046,WINDHAM CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U072A,PS408,West River Valley Modified Union Education District #72A,NEWBROOK ELEMENTARY SCHOOL,5000374.0,5000449,46501310500000.0,500044900537,,PK-05,2.0,122,October Count Day,10562,0,10562,1288564,0,1288564,12988.81013,SU046,WINDHAM CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U072A,PS301,West River Valley Modified Union Education District #72A,TOWNSHEND VILLAGE SCHOOL,5008100.0,5000449,46501301600000.0,500044900327,,PK-05,2.0,68,October Count Day,10486,414,10900,713048,28152,741200,14230.76923,SU046,WINDHAM CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U072B,PS161,West River Valley Modified Union Education District #72B,LELAND AND GRAY UHS #34,5005120.0,5000432,46501380100000.0,500043200173,,06-12,4.0,273,October Count Day,14879,383,15262,4061967,104559,4166526,17395.6044,SU046,WINDHAM CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U079,PS034,White River Unified School District,BETHEL ELEMENTARY SCHOOL,5000426.0,5000426,46501490600000.0,500042600036,153.0,PK-05,2.0,133,October Count Day,19497,0,19497,2593101,0,2593101,,SU030,WHITE RIVER VALLEY SU,1,0,1,0,0,0,1
VT,2018-2019,U079,PS274,White River Unified School District,SO ROYALTON ELEM SCHOOL,5000426.0,5000426,46501490600000.0,500042600547,182.0,PK-05,2.0,158,October Count Day,12766,0,12766,2017028,0,2017028,,SU030,WHITE RIVER VALLEY SU,1,0,1,0,0,0,1
VT,2018-2019,U079,PS417,White River Unified School District,WHITE RIVER VALLEY HIGH SCHOOL,5000426.0,5000426,46501490600000.0,500042600543,180.0,09-12,4.0,180,October Count Day,10788,0,10788,1941840,0,1941840,,SU030,WHITE RIVER VALLEY SU,1,0,1,0,0,0,1
VT,2018-2019,U079,PS416,White River Unified School District,WHITE RIVER VALLEY MIDDLE SCHOOL,5000426.0,5000426,46501490600000.0,500042600545,119.0,06-08,3.0,119,October Count Day,16317,0,16317,1941723,0,1941723,,SU030,WHITE RIVER VALLEY SU,1,0,1,0,0,0,1
VT,2018-2019,U095,PS120,Windham Northeast Union Elementary School District #95,ATHENS/GRAFTON JOINT CONTRACT SCHOOL,5000026.0,5000446,46501310100000.0,500044600138,,PK-06,2.0,56,October Count Day,0,0,0,0,0,0,,SU047,WINDHAM NORTHEAST SU,1,0,1,0,0,1,0
VT,2018-2019,U095,PS334,Windham Northeast Union Elementary School District #95,WESTMINSTER SCHOOLS,5008970.0,5000446,46501301900000.0,500044600460,,PK-06,2.0,183,October Count Day,0,0,0,0,0,0,,SU047,WINDHAM NORTHEAST SU,1,0,1,0,0,1,0
VT,2018-2019,T246,PS347,Windham School District,WINDHAM ELEMENTARY SCHOOL,5009270.0,5009270,46501302200000.0,500927000384,23.0,PK-06,2.0,16,October Count Day,16040,0,16040,256640,0,256640,,SU046,WINDHAM CENTRAL SU,1,0,1,0,0,1,1
VT,2018-2019,U096,PS001,Windham Southeast Unified Union School District #96,ACADEMY SCHOOL,5002490.0,5000431,46501300200000.0,500043100079,,PK-06,2.0,353,October Count Day,7630,6568,14198,2693390,2318504,5011894,15483.1941,SU048,WINDHAM SOUTHEAST SU,1,0,1,0,0,1,0
VT,2018-2019,U096,PS367,Windham Southeast Unified Union School District #96,BRATT AREA MIDDLE SCHOOL #6,5002520.0,5000431,46501350100000.0,500043100485,,07-08,3.0,284,October Count Day,15520,294,15814,4407680,83496,4491176,22011.13339,SU048,WINDHAM SOUTHEAST SU,1,0,1,0,0,0,0
VT,2018-2019,U096,PS040,Windham Southeast Unified Union School District #96,BRATTLEBORO UHS #6,5002520.0,5000431,46501350100000.0,500043100051,,09-12,4.0,794,October Count Day,12670,240,12910,10059980,190560,10250540,19107.13339,SU048,WINDHAM SOUTHEAST SU,1,0,1,0,0,0,0
VT,2018-2019,U096,PS087,Windham Southeast Unified Union School District #96,DUMMERSTON SCHOOLS,5003570.0,5000431,46501300500000.0,500043100430,,PK-08,3.0,145,October Count Day,15616,179,15795,2264320,25955,2290275,17090.30303,SU048,WINDHAM SOUTHEAST SU,1,0,1,0,0,0,0
VT,2018-2019,U096,PS385,Windham Southeast Unified Union School District #96,GREEN STREET SCHOOL,5002490.0,5000431,46501300200000.0,500043100061,,PK-06,2.0,227,October Count Day,8533,7345,15878,1936991,1667315,3604306,17163.1941,SU048,WINDHAM SOUTHEAST SU,1,0,1,0,0,1,0
VT,2018-2019,U096,PS128,Windham Southeast Unified Union School District #96,GUILFORD CENTRAL SCHOOL,5004470.0,5000431,46501300700000.0,500043100144,,PK-06,2.0,102,October Count Day,15996,937,16933,1631592,95574,1727166,19446.28986,SU048,WINDHAM SOUTHEAST SU,1,0,1,0,0,0,0
VT,2018-2019,U096,PS383,Windham Southeast Unified Union School District #96,OAK GROVE SCHOOL,5002490.0,5000431,46501300200000.0,500043100056,,PK-06,2.0,126,October Count Day,10503,9041,19544,1323378,1139166,2462544,20829.1941,SU048,WINDHAM SOUTHEAST SU,1,0,1,0,0,1,0
VT,2018-2019,U096,PS234,Windham Southeast Unified Union School District #96,PUTNEY CENTRAL SCHOOL,5006690.0,5000431,46501301300000.0,500043100249,,PK-08,3.0,162,October Count Day,12573,794,13367,2036826,128628,2165454,17276.09375,SU048,WINDHAM SOUTHEAST SU,1,0,1,0,0,0,0
VT,2018-2019,U096,VC014,Windham Southeast Unified Union School District #96,Windham Regional Career Center,,5000431,,500043100102,,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,1,0,1,0,0,1,0
VT,2018-2019,U076A,PS267,Windsor Central Modified Unified Union School District #76A,KILLINGTON ELEMENTARY SCHOOL,5000428.0,5000428,,500042800287,98.0,PK-06,2.0,86,October Count Day,15993,0,15993,1375398,0,1375398,,SU051,WINDSOR CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U076A,PS239,Windsor Central Modified Unified Union School District #76A,READING ELEMENTARY SCHOOL,5000428.0,5000428,,500042800253,53.0,PK-03,2.0,37,October Count Day,21031,0,21031,778147,0,778147,,SU051,WINDSOR CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U076A,PS409,Windsor Central Modified Unified Union School District #76A,THE PROSPER VALLEY SCH,5000428.0,5000428,,500042800538,77.0,PK-06,2.0,67,October Count Day,16982,0,16982,1137794,0,1137794,,SU051,WINDSOR CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U076A,PS355,Windsor Central Modified Unified Union School District #76A,WOODSTOCK ELEMENTARY SCHOOL,5000428.0,5000428,,500042800394,233.0,PK-06,2.0,186,October Count Day,13122,0,13122,2440692,0,2440692,,SU051,WINDSOR CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U076B,PS356,Windsor Central Modified Unified Union School District #76B,WOODSTOCK MIDDLE SR UHS #4,5000416.0,5000416,46501490300000.0,500041600395,501.0,07-12,4.0,501,October Count Day,14733,0,14733,7381233,0,7381233,23317.99688,SU051,WINDSOR CENTRAL SU,1,0,1,0,0,0,0
